,spotify_genre,track_duration_s,explicit_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spotify_popularity,main_artist,artist_list,song,index_empty_val
4438,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,Fats Domino,['Fats Domino'],There Goes (My Heart Again),28365
4439,[],,,,,,,,,,,,,,,Matt Lucas,['Matt Lucas'],I'm Movin' On,28366
4440,"['halloween', 'novelty']",,,,,,,,,,,,,,,Bobby Pickett,['Bobby Pickett'],Graduation Day,28369
4441,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",,,,,,,,,,,,,,,Paul Anka,['Paul Anka'],Hello Jim,28370
4442,,,,,,,,,,,,,,,,The Dartells,['The Dartells'],Hot Pastrami,28373
4443,"['adult standards', 'brill building pop', 'cowboy western', 'deep adult standards', 'easy listening', 'lounge', 'rock-and-roll']",,,,,,,,,,,,,,,Frankie Laine,['Frankie Laine'],Don't Make My Baby Blue,28382
4444,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",,,,,,,,,,,,,,,The 4 Seasons,"['The 4 Seasons', 'Frankie Valli']",Soon (I'll Be Home Again),28383
4445,,,,,,,,,,,,,,,,Mongo Santamaria Orch.,['Mongo Santamaria Orch.'],Yeh-Yeh!,28384
4446,[],,,,,,,,,,,,,,,Henry Mancini,"['Henry Mancini', 'His Orchestra']",Banzai Pipeline,28385
4447,[],,,,,,,,,,,,,,,Lawrence Welk,"['Lawrence Welk', 'His Orchestra']",Breakwater,28386
4448,"['bebop', 'contemporary post-bop', 'cool jazz', 'hammond organ', 'hard bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz organ', 'soul jazz']",,,,,,,,,,,,,,,Jimmy Smith,['Jimmy Smith'],Hobo Flats - Part I,28397
4449,['deep free jazz'],,,,,,,,,,,,,,,The Shacklefords,['The Shacklefords'],A Stranger In Your Town,28399
4450,['australian talent show'],,,,,,,,,,,,,,,Joey Dee,"['Joey Dee', 'the Starliters']",Hot Pastrami With Mashed Potatoes - Part I,28406
4451,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Del Shannon,['Del Shannon'],Two Kind Of Teardrops,28407
4452,['progressive uplifting trance'],,,,,,,,,,,,,,,Steve Allen,['Steve Allen'],Gravy Waltz,28411
4453,,,,,,,,,,,,,,,,Cookie,"['Cookie', 'His Cupcakes']",Got You On My Mind,28423
4454,,,,,,,,,,,,,,,,Mongo Santamaria Band,['Mongo Santamaria Band'],Watermelon Man,28427
4455,,143.44,False,0.523,0.267,7.0,-15.121,1.0,0.0289,0.7139999999999999,0.000151,0.111,0.456,100.062,3.0,Dick and DeeDee,['Dick and DeeDee'],Young And In Love,28433
4456,['deep northern soul'],,,,,,,,,,,,,,,"""Pookie"" Hudson","['""Pookie"" Hudson']",I Know I Know,28439
4457,"['hammond organ', 'jazz funk', 'jazz organ', 'soul jazz']",,,,,,,,,,,,,,,Jimmy McGriff,['Jimmy McGriff'],The Last Minute (Pt. I),28440
4458,[],,,,,,,,,,,,,,,The Appalachians,['The Appalachians'],Bony Moronie,28447
4459,,,,,,,,,,,,,,,,Wayne Newton,"['Wayne Newton', 'The Newton Brothers']",Heart! (I Hear You Beating),28450
4460,,,,,,,,,,,,,,,,The Hippies (Formerly The Tams),['The Hippies (Formerly The Tams)'],Memory Lane,28461
4461,[],,,,,,,,,,,,,,,Mike Clifford,['Mike Clifford'],One Boy Too Late,28465
4462,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,,,,,,,,,,,Steve Lawrence,['Steve Lawrence'],"Don't Be Afraid, Little Darlin'",28466
4463,,,,,,,,,,,,,,,,Little Esther Phillips,"['Little Esther Phillips', 'Big Al Downing']",You Never Miss Your Water (Till The Well Runs Dry),28475
4464,"['adult standards', 'brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,The Belmonts,['The Belmonts'],Ann-Marie,28477
4465,"['adult standards', 'easy listening', 'exotica', 'lounge']",,,,,,,,,,,,,,,Ferrante,"['Ferrante', 'Teicher']",Theme From Lawrence Of Arabia,28478
4466,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],He's So Heavenly,28486
4467,"['hammond organ', 'jazz organ']",,,,,,,,,,,,,,,"Dave ""Baby"" Cortez","['Dave ""Baby"" Cortez']",Hot Cakes! 1st Serving,28487
4468,,,,,,,,,,,,,,,,Charlie Russo,['Charlie Russo'],Preacherman,28488
4469,,,,,,,,,,,,,,,,Boots Randolph and his Combo,['Boots Randolph and his Combo'],Yakety Sax,28490
4470,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],I Got A Woman,28495
4471,,,,,,,,,,,,,,,,George McCurn,['George McCurn'],I'm Just A Country Boy,28496
4472,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],You Don't Love Me Anymore (And I Can Tell),28497
4473,['deep motown'],,,,,,,,,,,,,,,Paul Petersen,['Paul Petersen'],Amy,28499
4474,,,,,,,,,,,,,,,,Johnny Beecher and his Buckingham Road Quintet,['Johnny Beecher and his Buckingham Road Quintet'],Sax Fifth Avenue,28500
4475,,,,,,,,,,,,,,,,Joe Harnell,"['Joe Harnell', 'His Orchestra']",Diane,28505
4476,['brill building pop'],,,,,,,,,,,,,,,Bob B. Soxx,"['Bob B. Soxx', 'The Blue Jeans']",Why Do Lovers Break Each Other's Heart?,28508
4477,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Mello Men']",One Broken Heart For Sale,28509
4478,[],,,,,,,,,,,,,,,Arthur Lyman Group,['Arthur Lyman Group'],Love For Sale,28511
4479,,,,,,,,,,,,,,,,Ray Charles and his Orchestra,['Ray Charles and his Orchestra'],Don't Set Me Free,28512
4480,"['bebop', 'contemporary post-bop', 'cool jazz', 'hammond organ', 'hard bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz organ', 'soul jazz']",,,,,,,,,,,,,,,Jimmy Smith,['Jimmy Smith'],"Back At The Chicken Shack, Part 1",28513
4481,[],,,,,,,,,,,,,,,The Shepherd Sisters,['The Shepherd Sisters'],Don't Mention My Name,28517
4482,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],That's All,28528
4483,,,,,,,,,,,,,,,,The Valentinos (The Lovers),['The Valentinos (The Lovers)'],I'll Make It Alright,28529
4484,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],I'm In Love Again,28534
4485,,,,,,,,,,,,,,,,Herb Alpert's Tijuana Brass,"[""Herb Alpert's Tijuana Brass""]",Marching Thru Madrid,28537
4486,,,,,,,,,,,,,,,,Joe Harnell,"['Joe Harnell', 'His Orchestra']",Fly Me To The Moon - Bossa Nova,28541
4487,['adult standards'],,,,,,,,,,,,,,,Nat King Cole,['Nat King Cole'],Nothing Goes Up (Without Coming Down),28548
4488,['classic psychedelic rock'],,,,,,,,,,,,,,,Bobby Callender,['Bobby Callender'],Little Star,28550
4489,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Mello Men']",They Remind Me Too Much Of You,28555
4490,['surf music'],,,,,,,,,,,,,,,The Tornadoes,['The Tornadoes'],Ridin' The Wind,28557
4491,"['bebop', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz quartet']",,,,,,,,,,,,,,,The Dave Brubeck Quartet,['The Dave Brubeck Quartet'],Bossa Nova U.S.A.,28558
4492,[],,,,,,,,,,,,,,,Richard Chamberlain,['Richard Chamberlain'],"Hi-Lili, Hi-Lo",28563
4493,,,,,,,,,,,,,,,,The Matys Bros.,['The Matys Bros.'],Who Stole The Keeshka?,28564
4494,,,,,,,,,,,,,,,,Ray Charles and his Orchestra,['Ray Charles and his Orchestra'],The Brightest Smile In Town,28565
4495,,,,,,,,,,,,,,,,Little Esther Phillips,['Little Esther Phillips'],I Really Don't Want To Know,28573
4496,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Pat Boone,['Pat Boone'],Meditation (Meditacao),28576
4497,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],It's Up To You,28583
4498,[],,,,,,,,,,,,,,,Sandy Stewart,['Sandy Stewart'],My Coloring Book,28585
4499,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],She'll Never Know,28588
4500,,,,,,,,,,,,,,,,Bent Fabric and His Piano,['Bent Fabric and His Piano'],Chicken Feed,28591
4501,[],,,,,,,,,,,,,,,George Maharis,['George Maharis'],Don't Fence Me In,28592
4502,['early us punk'],,,,,,,,,,,,,,,The Alley Cats,['The Alley Cats'],"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)",28595
4503,[],,,,,,,,,,,,,,,Kitty Kallen,['Kitty Kallen'],My Coloring Book,28597
4504,"['adult standards', 'easy listening', 'lounge']",,,,,,,,,,,,,,,Dean Martin,['Dean Martin'],"From The Bottom Of My Heart (Dammi, Dammi, Dammi)",28606
4505,[],,,,,,,,,,,,,,,Mr. Acker Bilk,['Mr. Acker Bilk'],Only You (And You Alone),28607
4506,[],,,,,,,,,,,,,,,Baby Jane,"['Baby Jane', 'The Rockabyes']",How Much Is That Doggie In The Window,28613
4507,[],,,,,,,,,,,,,,,Mike Clifford,['Mike Clifford'],What To Do With Laurie,28615
4508,[],,,,,,,,,,,,,,,The Furys,['The Furys'],Zing! Went The Strings Of My Heart,28618
4509,"['hammond organ', 'jazz funk', 'jazz organ', 'soul jazz']",,,,,,,,,,,,,,,Jimmy McGriff,['Jimmy McGriff'],M.G. Blues,28620
4510,['australian talent show'],,,,,,,,,,,,,,,Joey Dee,['Joey Dee'],"Baby, You're Driving Me Crazy",28621
4511,['brill building pop'],,,,,,,,,,,,,,,Bob B. Soxx,"['Bob B. Soxx', 'The Blue Jeans']",Zip-A-Dee Doo-Dah,28626
4512,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],I Need You,28630
4513,[],,,,,,,,,,,,,,,Les Cooper and the Soul Rockers,['Les Cooper and the Soul Rockers'],Wiggle Wobble,28636
4514,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Return To Sender,28637
4515,,,,,,,,,,,,,,,,Herb Alpert,"['Herb Alpert', 'Tijuana Brass']",The Lonely Bull (El Solo Torro),28647
4516,"['alternative hip hop', 'detroit hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']",,,,,,,,,,,,,,,Danny,"['Danny', 'The Juniors']",Oo-La-La-Limbo,28652
4517,[],,,,,,,,,,,,,,,Duane Eddy and the Rebelettes,['Duane Eddy and the Rebelettes'],(Dance With The) Guitar Man,28659
4518,,,,,,,,,,,,,,,,Roosevelt Fountain,"['Roosevelt Fountain', 'Pens Of Rhythm']",Red Pepper I,28666
4519,,,,,,,,,,,,,,,,"Bobby ""Boris"" Pickett","['Bobby ""Boris"" Pickett', 'The Crypt-Kickers']",Monsters' Holiday,28667
4520,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],Your Cheating Heart,28669
4521,,,,,,,,,,,,,,,,Stan Getz/Charlie Byrd,['Stan Getz/Charlie Byrd'],Desafinado,28670
4522,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'merseybeat', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Brian Hyland,['Brian Hyland'],I May Not Live To See Tomorrow,28683
4523,"['appalachian folk', 'country rock', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']",,,,,,,,,,,,,,,Jimmie Rodgers,['Jimmie Rodgers'],Rainbow At Midnight,28685
4524,['nashville sound'],,,,,,,,,,,,,,,Jimmy Dean,['Jimmy Dean'],Gonna Raise A Rukus Tonight,28686
4525,"['big band', 'easy listening', 'exotica', 'lounge', 'swing']",,,,,,,,,,,,,,,Ray Anthony,['Ray Anthony'],Let Me Entertain You,28689
4526,,,,,,,,,,,,,,,,The Harry Simeone Chorale,['The Harry Simeone Chorale'],The Little Drummer Boy,28691
4527,,,,,,,,,,,,,,,,David Seville,"['David Seville', 'The Chipmunks']",The Chipmunk Song (Christmas Don't Be Late),28692
4528,,,,,,,,,,,,,,,,David Seville,"['David Seville', 'The Chipmunks']",Rudolph The Red Nosed Reindeer,28696
4529,"['adult standards', 'brill building pop', 'bubblegum pop', 'deep adult standards', 'doo-wop', 'merseybeat', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Bobby Rydell,['Bobby Rydell'],The Cha-Cha-Cha,28701
4530,[],,,,,,,,,,,,,,,The Majors,['The Majors'],A Little Bit Now (A Little Bit Later),28703
4531,"['adult standards', 'brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,The Belmonts,['The Belmonts'],Diddle-Dee-Dum (What Happens When Your Love Has Gone),28704
4532,[],,,,,,,,,,,,,,,The Majors,['The Majors'],She's A Troublemaker,28706
4533,,162.04,False,0.51,0.41,8.0,-12.257,1.0,0.0469,0.5869999999999999,0.0143,0.506,0.82,120.779,12.0,David Seville,"['David Seville', 'The Chipmunks']",Alvin's Harmonica,28707
4534,,,,,,,,,,,,,,,,Bobby Rydell/Chubby Checker,['Bobby Rydell/Chubby Checker'],Jingle Bell Rock,28709
4535,"['nashville sound', 'traditional country', 'yodeling']",,,,,,,,,,,,,,,Eddy Arnold,['Eddy Arnold'],Does He Mean That Much To You?,28712
4536,['australian talent show'],,,,,,,,,,,,,,,Joey Dee,['Joey Dee'],I Lost My Baby,28718
4537,"['afrobeat', 'afropop', 'highlife']",,,,,,,,,,,,,,,Pat Thomas,['Pat Thomas'],Desafinado (Slightly Out Of Tune),28720
4538,[],,,,,,,,,,,,,,,Mr. Acker Bilk,['Mr. Acker Bilk'],Limelight,28722
4539,"['hammond organ', 'jazz funk', 'jazz organ', 'soul jazz']",,,,,,,,,,,,,,,Jimmy McGriff,['Jimmy McGriff'],I've Got A Woman (Part I),28728
4540,"['big band', 'cool jazz', 'swing']",,,,,,,,,,,,,,,Stan Kenton,['Stan Kenton'],Mama Sang A Song,28729
4541,,,,,,,,,,,,,,,,Roy Orbison,['Roy Orbison'],L̩ah,28731
4542,['traditional country'],,,,,,,,,,,,,,,Walter Brennan,['Walter Brennan'],Mama Sang A Song,28732
4543,"['classic soul', 'motown', 'northern soul', 'rhythm and blues', 'southern soul']",,,,,,,,,,,,,,,Chuck Jackson,['Chuck Jackson'],Getting Ready For The Heartbreak,28737
4544,"['easy listening', 'lounge', 'polka']",,,,,,,,,,,,,,,Lawrence Welk,['Lawrence Welk'],Zero-Zero,28738
4545,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly', 'soft rock']",,,,,,,,,,,,,,,Roy Orbison,['Roy Orbison'],Workin' For The Man,28746
4546,['southern soul'],,,,,,,,,,,,,,,Arthur Alexander,['Arthur Alexander'],Anna (Go To Him),28750
4547,[],,,,,,,,,,,,,,,Dean Christie,['Dean Christie'],Heart Breaker,28753
4548,[],,,,,,,,,,,,,,,Ketty Lester,['Ketty Lester'],This Land Is Your Land,28757
4549,,,,,,,,,,,,,,,,Bent Fabric and His Piano,['Bent Fabric and His Piano'],Alley Cat,28764
4550,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Connie Francis,['Connie Francis'],He Thinks I Still Care,28765
4551,"['hammond organ', 'jazz organ']",,,,,,,,,,,,,,,"Dave ""Baby"" Cortez","['Dave ""Baby"" Cortez']",Happy Weekend,28769
4552,"['avant-garde jazz', 'bebop', 'big band', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'vocal jazz']",,,,,,,,,,,,,,,Joe Henderson,['Joe Henderson'],The Searching Is Over,28770
4553,[],,,,,,,,,,,,,,,Bunker Hill,['Bunker Hill'],"Hide & Go Seek, Part I",28780
4554,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",,,,,,,,,,,,,,,The Isley Brothers,['The Isley Brothers'],Twistin' With Linda,28781
4555,[],,,,,,,,,,,,,,,David Thorne,['David Thorne'],The Alley Cat Song,28782
4556,['motown'],,,,,,,,,,,,,,,Bob,"['Bob', 'Earl']",Don't Ever Leave Me,28798
4557,['brill building pop'],,,,,,,,,,,,,,,Linda Scott,['Linda Scott'],I Left My Heart In The Balcony,28801
4558,"['a cappella', 'viral pop']",,,,,,,,,,,,,,,Peter,"['Peter', ' Paul', 'Mary']",If I Had A Hammer (The Hammer Song),28804
4559,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Pat Boone,['Pat Boone'],Ten Lonely Guys,28805
4560,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",King Of The Whole Wide World,28806
4561,['chicago soul'],,,,,,,,,,,,,,,The Radiants,['The Radiants'],Father Knows Best,28808
4562,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],Save All Your Lovin' For Me,28817
4563,"['bubblegum pop', 'comic', 'country rock', 'novelty']",,,,,,,,,,,,,,,Ray Stevens,['Ray Stevens'],Further More,28819
4564,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Where Do You Come From,28820
4565,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],Teen Age Idol,28822
4566,"['brill building pop', 'classic girl group', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'soul', 'southern soul']",,,,,,,,,,,,,,,The Marvelettes,['The Marvelettes'],Beechwood 4-5789,28824
4567,,,,,,,,,,,,,,,,Martin Denny and His Orchestra,['Martin Denny and His Orchestra'],A Taste Of Honey,28828
4568,['brill building pop'],,,,,,,,,,,,,,,Joanie Sommers,['Joanie Sommers'],When The Boys Get Together,28830
4569,,,,,,,,,,,,,,,,The Jive Five,"['The Jive Five', 'Eugene Pitts']",What Time Is It?,28838
4570,[],,,,,,,,,,,,,,,Ketty Lester,['Ketty Lester'],You Can't Lie To A Liar,28842
4571,['adult standards'],,,,,,,,,,,,,,,James Darren,['James Darren'],Hail To The Conquering Hero,28843
4572,[],,,,,,,,,,,,,,,Jerry Reed,"['Jerry Reed', 'The Hully Girlies']",Hully Gully Guitar,28844
4573,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",She's Not You,28846
4574,,,,,,,,,,,,,,,,Billy Vaughn,"['Billy Vaughn', 'His Orchestra']",A Swingin' Safari,28851
4575,[],,,,,,,,,,,,,,,Florraine Darlin,['Florraine Darlin'],Long As The Rose Is Red,28857
4576,['doo-wop'],,,,,,,,,,,,,,,The Rivingtons,['The Rivingtons'],Papa-Oom-Mow-Mow,28860
4577,"['motown', 'soul']",,,,,,,,,,,,,,,James Brown,"['James Brown', 'The Famous Flames']",Mashed Potatoes U.S.A.,28861
4578,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,,,,,,,,,,,Patti Page,['Patti Page'],The Boys' Night Out,28864
4579,,,,,,,,,,,,,,,,Bobby Vee and The Crickets,['Bobby Vee and The Crickets'],Someday (When I'm Gone From You),28872
4580,['deep adult standards'],,,,,,,,,,,,,,,Connie Stevens,['Connie Stevens'],Mr. Songwriter,28877
4581,,,,,,,,,,,,,,,,Bob Braun,['Bob Braun'],Till Death Do Us Part,28880
4582,"['adult standards', 'american folk revival']",,,,,,,,,,,,,,,Burl Ives,['Burl Ives'],Call Me Mr. In-Between,28888
4583,"['rock-and-roll', 'rockabilly', 'surf music']",,,,,,,,,,,,,,,The Ventures,['The Ventures'],Lolita Ya-Ya,28889
4584,,,,,,,,,,,,,,,,Dick Roman,['Dick Roman'],(Theme from) A Summer Place,28890
4585,[],,,,,,,,,,,,,,,King Curtis,"['King Curtis', 'The Noble Knights']",Beach Party,28891
4586,['neo-traditional bluegrass'],,,,,,,,,,,,,,,The Wanderers,['The Wanderers'],There Is No Greater Love,28892
4587,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Just Tell Her Jim Said Hello,28900
4588,[],,,,,,,,,,,,,,,Al Casey Combo,['Al Casey Combo'],Jivin' Around,28905
4589,[],,,,,,,,,,,,,,,David Rose and His Orchestra,['David Rose and His Orchestra'],The Stripper,28911
4590,[],,,,,,,,,,,,,,,The Victor Feldman Quartet,['The Victor Feldman Quartet'],A Taste Of Honey,28918
4591,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",,,,,,,,,,,,,,,Paul Anka,['Paul Anka'],I'm Coming Home,28927
4592,,,,,,,,,,,,,,,,Dave York and The Beachcombers,['Dave York and The Beachcombers'],Beach Party,28928
4593,,,,,,,,,,,,,,,,Valjean on Piano,['Valjean on Piano'],Till There Was You,28929
4594,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],It Started All Over Again,28933
4595,[],,,,,,,,,,,,,,,Mr. Acker Bilk,['Mr. Acker Bilk'],Above The Stars,28939
4596,['adult standards'],,,,,,,,,,,,,,,James Darren,['James Darren'],Mary's Little Lamb,28941
4597,"['country rock', 'outlaw country']",,,,,,,,,,,,,,,The Highwaymen,['The Highwaymen'],The Bird Man,28942
4598,,,,,,,,,,,,,,,,Dr. Feelgood,"['Dr. Feelgood', 'The Interns']",Right String But The Wrong Yo-Yo,28945
4599,[],,,,,,,,,,,,,,,Vincent Edwards,['Vincent Edwards'],Don't Worry 'Bout Me,28949
4600,"['doo-wop', 'rhythm and blues']",,,,,,,,,,,,,,,The Capris,['The Capris'],Limbo,28950
4601,,,,,,,,,,,,,,,,Carroll Bros.,['Carroll Bros.'],Sweet Georgia Brown,28951
4602,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'merseybeat', 'nashville sound', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Johnny Tillotson,['Johnny Tillotson'],It Keeps Right On A-Hurtin',28954
4603,['brill building pop'],,,,,,,,,,,,,,,Linda Scott,['Linda Scott'],Never In A Million Years,28958
4604,[],,,,,,,,,,,,,,,Vince Edwards,['Vince Edwards'],Why Did You Leave Me?,28959
4605,[],,,,,,,,,,,,,,,Ike Clanton,['Ike Clanton'],Sugar Plum,28961
4606,[],,,,,,,,,,,,,,,Jimmy Norman,['Jimmy Norman'],I Don't Love You No More (I Don't Care About You),28963
4607,,,,,,,,,,,,,,,,Jimmy Smith,"['Jimmy Smith', 'The Big Band']",Walk On The Wild Side (Part 1),28966
4608,,,,,,,,,,,,,,,,Little Jo Ann,['Little Jo Ann'],My Daddy Is President,28972
4609,"['doo-wop', 'sunshine pop']",,,,,,,,,,,,,,,The Tokens,['The Tokens'],La Bomba,28976
4610,[],,,,,,,,,,,,,,,The Lafayettes,['The Lafayettes'],Life's Too Short,28977
4611,[],,,,,,,,,,,,,,,Henry Mancini,"['Henry Mancini', 'His Orchestra']","Theme From ""Hatari!""",28978
4612,['rock-and-roll'],,,,,,,,,,,,,,,Bruce Channel,['Bruce Channel'],Come On Baby,28979
4613,['traditional country'],,,,,,,,,,,,,,,Walter Brennan,['Walter Brennan'],Houdini,28980
4614,"['easy listening', 'honky-tonk piano', 'lounge', 'nashville sound']",,,,,,,,,,,,,,,Floyd Cramer,['Floyd Cramer'],Hot Pepper,28984
4615,"['motown', 'soul']",,,,,,,,,,,,,,,James Brown,"['James Brown', 'The Famous Flames']",Shout And Shimmy,28985
4616,[],,,,,,,,,,,,,,,Jerry Reed,"['Jerry Reed', 'The Hully Girlies']","Goodnight, Irene",28990
4617,['novelty'],,,,,,,,,,,,,,,The Playmates,['The Playmates'],Keep Your Hands In Your Pockets,29001
4618,[],,,,,,,,,,,,,,,Bobby Gregg and His Friends,['Bobby Gregg and His Friends'],Potato Peeler,29002
4619,,,,,,,,,,,,,,,,Valjean on Piano,['Valjean on Piano'],Theme From Ben Casey,29010
4620,,,,,,,,,,,,,,,,Mickey Shorr and The Cutups,['Mickey Shorr and The Cutups'],Dr. Ben Basey,29011
4621,['deep adult standards'],,,,,,,,,,,,,,,Connie Stevens,['Connie Stevens'],Why'd You Wanna Make Me Cry,29013
4622,,,,,,,,,,,,,,,,Nathaniel Mayer,"['Nathaniel Mayer', 'The Fabulous Twilights']",Village Of Love,29014
4623,['deep motown'],,,,,,,,,,,,,,,Paul Petersen,['Paul Petersen'],Keep Your Love Locked (Deep In Your Heart),29015
