,spotify_genre,track_duration_s,explicit_track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spotify_popularity,main_artist,artist_list,song,index_empty_val
4608,"['adult standards', 'bolero']",,,,,,,,,,,,,,,Eydie Gorme,['Eydie Gorme'],I Want You To Meet My Baby,27525
4609,,,,,,,,,,,,,,,,Dion Di Muci,['Dion Di Muci'],Johnny B. Goode,27526
4610,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'folk', 'folk rock', 'lounge', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']",,,,,,,,,,,,,,,Bobby Goldsboro,['Bobby Goldsboro'],Me Japanese Boy I Love You,27527
4611,"['adult standards', 'bolero']",,,,,,,,,,,,,,,Eydie Gorme,['Eydie Gorme'],Can't Get Over (The Bossa Nova),27529
4612,['brill building pop'],,,,,,,,,,,,,,,The Raindrops,['The Raindrops'],One More Tear,27530
4613,,,,,,,,,,,,,,,,Billy J. Kramer,"['Billy J. Kramer', 'The Dakotas']",I'll Keep You Satisfied,27539
4614,"['country', 'country dawn', 'country rock']",,,,,,,,,,,,,,,Patty,"['Patty', 'The Emblems']","Mixed-Up, Shook-Up, Girl",27551
4615,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],A Tear Fell,27553
4616,['comic'],,,,,,,,,,,,,,,Allan Sherman,['Allan Sherman'],"Hello Mudduh, Hello Fadduh! (A Letter From Camp) (New 1964 Version)",27555
4617,,,,,,,,,,,,,,,,The Greenwood County Singers,['The Greenwood County Singers'],Frankie And Johnny,27558
4618,[],,,,,,,,,,,,,,,The Ramblers,['The Ramblers'],Father Sebastian,27559
4619,"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,Jackie Wilson,['Jackie Wilson'],Squeeze Her-Tease Her (But Love Her),27560
4620,,,,,,,,,,,,,,,,Al (He's the King) Hirt,"[""Al (He's the King) Hirt""]",Sugar Lips,27562
4621,,,,,,,,,,,,,,,,Stan Getz/Astrud Gilberto,['Stan Getz/Astrud Gilberto'],The Girl From Ipanema,27563
4622,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],No One To Cry To,27567
4623,['easy listening'],,,,,,,,,,,,,,,The Ray Charles Singers,['The Ray Charles Singers'],Al-Di-La,27572
4624,,,,,,,,,,,,,,,,Siw Malmkvist-Umberto Marcato,['Siw Malmkvist-Umberto Marcato'],Sole Sole Sole,27581
4625,"['american folk revival', 'traditional folk']",,,,,,,,,,,,,,,The New Christy Minstrels,['The New Christy Minstrels'],Silly Ol' Summertime,27584
4626,[],,,,,,,,,,,,,,,Jerry Wallace,['Jerry Wallace'],It's A Cotton Candy World,27585
4627,,,,,,,,,,,,,,,,Boston Pops Orchestra / Arthur Fiedler,['Boston Pops Orchestra / Arthur Fiedler'],I Want To Hold Your Hand,27593
4628,,,,,,,,,,,,,,,,Billy J. Kramer,"['Billy J. Kramer', 'The Dakotas']",Bad To Me,27601
4629,[],,,,,,,,,,,,,,,Louis Armstrong,"['Louis Armstrong', 'The All Stars']",I Still Get Jealous,27607
4630,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Cliff Richard,"['Cliff Richard', 'The Shadows']",Bachelor Boy,27612
4631,,,,,,,,,,,,,,,,Billy J. Kramer,"['Billy J. Kramer', 'The Dakotas']",Little Children,27616
4632,[],,,,,,,,,,,,,,,Alvin Robinson,['Alvin Robinson'],Something You Got,27619
4633,"['adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,,,,,,,,,,,Jack Jones,['Jack Jones'],The First Night Of The Full Moon,27621
4634,,,,,,,,,,,,,,,,Robert Maxwell His Harp,"['Robert Maxwell His Harp', 'Orchestra']",Peg O' My Heart,27622
4635,,,,,,,,,,,,,,,,Herb Alpert's Tijuana Brass,"[""Herb Alpert's Tijuana Brass""]",The Mexican Shuffle,27626
4636,[],,,,,,,,,,,,,,,Henry Mancini,"['Henry Mancini', 'His Orchestra']",A Shot In The Dark,27627
4637,['easy listening'],,,,,,,,,,,,,,,The Ray Charles Singers,['The Ray Charles Singers'],Love Me With All Your Heart (Cuando Calienta El Sol),27628
4638,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],Alone With You,27633
4639,[],,,,,,,,,,,,,,,Round Robin,['Round Robin'],Kick That Little Foot Sally Ann,27634
4640,,,,,,,,,,,,,,,,Bobby Shafto,['Bobby Shafto'],She's My Girl,27639
4641,[],,,,,,,,,,,,,,,Louis Armstrong,"['Louis Armstrong', 'The All Stars']","Hello, Dolly!",27645
4642,['merseybeat'],,,,,,,,,,,,,,,Danny Williams,['Danny Williams'],A Little Toy Balloon,27652
4643,"['a cappella', 'viral pop']",,,,,,,,,,,,,,,Peter,"['Peter', ' Paul', 'Mary']","Oh, Rock My Soul (Part I)",27654
4644,[],,,,,,,,,,,,,,,The Ska Kings,['The Ska Kings'],Jamaica Ska,27657
4645,,,,,,,,,,,,,,,,Ray Charles and his Orchestra,['Ray Charles and his Orchestra'],My Baby Don't Dig Me,27662
4646,"['canadian country', 'nederpop']",,,,,,,,,,,,,,,Lucille Starr,['Lucille Starr'],The French Song,27663
4647,['deep adult standards'],,,,,,,,,,,,,,,Anita Bryant,['Anita Bryant'],The World Of Lonely People,27664
4648,"['brill building pop', 'classic girl group']",,,,,,,,,,,,,,,The Paris Sisters,['The Paris Sisters'],Dream Lover,27667
4649,,,,,,,,,,,,,,,,The Hollyridge Strings,['The Hollyridge Strings'],All My Loving,27669
4650,,,,,,,,,,,,,,,,James Brown,"['James Brown', 'His Orchestra']",The Things That I Used To Do,27672
4651,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jubilee Four', 'Carole Lombard Quartet']",What'd I Say,27674
4652,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,,,,,,,,,,,Steve Lawrence,['Steve Lawrence'],Everybody Knows,27682
4653,,,,,,,,,,,,,,,,Die Beatles,['Die Beatles'],Sie Liebt Dich (She Loves You),27685
4654,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Viva Las Vegas,27690
4655,,,,,,,,,,,,,,,,The Four-Evers,['The Four-Evers'],Be My Girl,27698
4656,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],My Dreams,27700
4657,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",,,,,,,,,,,,,,,Andy Williams,['Andy Williams'],Wrong For Each Other,27706
4658,[],,,,,,,,,,,,,,,Tracey Dey,['Tracey Dey'],Gonna' Get Along Without You Now,27709
4659,"['brill building pop', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",,,,,,,,,,,,,,,The Dave Clark Five,['The Dave Clark Five'],I Knew It All The Time,27710
4660,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],The Very Thought Of You,27719
4661,,,,,,,,,,,,,,,,Robert Maxwell His Harp,"['Robert Maxwell His Harp', 'Orchestra']",Shangri-La,27720
4662,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Kiss Me Quick,27721
4663,['deep adult standards'],,,,,,,,,,,,,,,Vic Dana,['Vic Dana'],Shangri-La,27729
4664,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",,,,,,,,,,,,,,,Tommy Roe,['Tommy Roe'],Carol,27733
4665,[],,,,,,,,,,,,,,,Christine Quaite,['Christine Quaite'],Tell Me Mamma,27736
4666,,,,,,,,,,,,,,,,Lenny O'Henry,"[""Lenny O'Henry""]",Across The Street,27738
4667,"['chicago soul', 'northern soul']",,,,,,,,,,,,,,,The Vibrations,['The Vibrations'],My Girl Sloopy,27741
4668,[],,,,,,,,,,,,,,,Henry Mancini,"['Henry Mancini', 'His Orchestra']",The Pink Panther Theme,27743
4669,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",,,,,,,,,,,,,,,Etta James,['Etta James'],Loving You More Every Day,27748
4670,"['bebop', 'contemporary post-bop', 'cool jazz', 'hammond organ', 'hard bop', 'jazz', 'jazz blues', 'jazz funk', 'jazz organ', 'soul jazz']",,,,,,,,,,,,,,,Jimmy Smith,['Jimmy Smith'],Who's Afraid Of Virginia Woolf? (Part I),27749
4671,[],,,,,,,,,,,,,,,Tommy Tucker,['Tommy Tucker'],Long Tall Shorty,27751
4672,[],,,,,,,,,,,,,,,Sammy Kaye,"['Sammy Kaye', 'His Orchestra']",Charade,27755
4673,['steel guitar'],,,,,,,,,,,,,,,Pete Drake,"['Pete Drake', 'His Talking Steel Guitar']",Forever,27759
4674,"['rhythm and blues', 'soul', 'southern soul']",,,,,,,,,,,,,,,Sugar Pie DeSanto,['Sugar Pie DeSanto'],Slip-In Mules (No High Heel Sneakers),27760
4675,[],,,,,,,,,,,,,,,The Monarchs,['The Monarchs'],Look Homeward Angel,27762
4676,,,,,,,,,,,,,,,,Anna King-Bobby Byrd,['Anna King-Bobby Byrd'],Baby Baby Baby,27774
4677,"['brill building pop', 'chicago soul', 'classic soul', 'doo-wop', 'motown', 'northern soul', 'rhythm and blues', 'soul', 'southern soul']",,,,,,,,,,,,,,,Gene Chandler,['Gene Chandler'],Soul Hootenanny (Pt. I),27777
4678,,,,,,,,,,,,,,,,James Brown,"['James Brown', 'His Orchestra']",Caldonia,27778
4679,"['adult standards', 'easy listening', 'lounge']",,,,,,,,,,,,,,,Wayne Newton,['Wayne Newton'],The Little White Cloud That Cried,27780
4680,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],Think,27783
4681,[],,,,,,,,,,,,,,,The Womenfolk,['The Womenfolk'],Little Boxes,27789
4682,['southern soul'],,,,,,,,,,,,,,,Freddie Scott,['Freddie Scott'],Where Does Love Go,27791
4683,[],,,,,,,,,,,,,,,Jimmy Gilmer,"['Jimmy Gilmer', 'The Fireballs']",Ain't Gonna Tell Anybody,27800
4684,,,,,,,,,,,,,,,,Little Stevie Wonder,['Little Stevie Wonder'],Castles In The Sand,27802
4685,['brill building pop'],,,,,,,,,,,,,,,The Raindrops,['The Raindrops'],Book Of Love,27803
4686,,,,,,,,,,,,,,,,Herb Alpert's Tijuana Brass,"[""Herb Alpert's Tijuana Brass""]",Mexican Drummer Man,27805
4687,['vocal jazz'],,,,,,,,,,,,,,,Gloria Lynne,['Gloria Lynne'],Be Anything (But Be Mine),27806
4688,[],,,,,,,,,,,,,,,Tommy Tucker,['Tommy Tucker'],Hi-Heel Sneakers,27810
4689,,,,,,,,,,,,,,,,Al (He's the King) Hirt,"[""Al (He's the King) Hirt""]",Java,27812
4690,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Kissin' Cousins,27813
4691,,,,,,,,,,,,,,,,The Carefrees,['The Carefrees'],We Love You Beatles,27814
4692,,,,,,,,,,,,,,,,The Beatles,"['The Beatles', 'Tony Sheridan']",Why,27819
4693,['surf music'],,,,,,,,,,,,,,,The Marketts,['The Marketts'],Vanishing Point,27820
4694,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",It Hurts Me,27823
4695,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],My Heart Cries For You,27828
4696,,,,,,,,,,,,,,,,Bobby Vee,"['Bobby Vee', 'The Eligibles']",I'll Make You Mine,27830
4697,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],Congratulations,27831
4698,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,The Shirelles,['The Shirelles'],Sha-La-La,27833
4699,,,,,,,,,,,,,,,,Ray Charles and his Orchestra,['Ray Charles and his Orchestra'],"Baby, Don't You Cry (The New Swingova Rhythm)",27841
4700,[],,,,,,,,,,,,,,,Justine Washington,['Justine Washington'],I Can't Wait Until I See My Baby,27848
4701,[],,,,,,,,,,,,,,,B.B. King,"['B.B. King', 'His Orchestra']",How Blue Can You Get,27849
4702,"['motown', 'soul']",,,,,,,,,,,,,,,James Brown,"['James Brown', 'The Famous Flames']",Oh Baby Don't You Weep (Part 1),27854
4703,['adult standards'],,,,,,,,,,,,,,,Nat King Cole,['Nat King Cole'],"My True Carrie, Love",27862
4704,,,,,,,,,,,,,,,,The Beatles,"['The Beatles', 'Tony Sheridan']",My Bonnie (My Bonnie Lies Over The Ocean),27870
4705,[],,,,,,,,,,,,,,,Donna Lynn,['Donna Lynn'],My Boyfriend Got A Beatle Haircut,27876
4706,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,Fats Domino,['Fats Domino'],Lazy Lady,27879
4707,[],,,,,,,,,,,,,,,Lawrence Welk,"['Lawrence Welk', 'His Orchestra']",Stockholm,27880
4708,['northern soul'],,,,,,,,,,,,,,,Tony Clarke,['Tony Clarke'],"(The Story Of) Woman, Love And A Man (Part 1)",27893
4709,['rock-and-roll'],,,,,,,,,,,,,,,Bruce Channel,['Bruce Channel'],Going Back To Louisiana,27894
4710,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],For You,27895
4711,,,,,,,,,,,,,,,,The Dixiebelles,['The Dixiebelles'],"Southtown, U.S.A.",27896
4712,['vintage swoon'],,,,,,,,,,,,,,,Dale Ward,['Dale Ward'],Letter From Sherry,27898
4713,[],,,,,,,,,,,,,,,Timmy Shaw,['Timmy Shaw'],Gonna Send You Back To Georgia (A City Slick),27901
4714,,,,,,,,,,,,,,,,Dick and DeeDee,['Dick and DeeDee'],All My Trials,27906
4715,"['classic soul', 'funk', 'instrumental funk', 'instrumental soul', 'memphis soul', 'soul', 'southern soul']",,,,,,,,,,,,,,,Booker T.,"['Booker T.', ""The MG's""]",Mo-Onions,27908
4716,['space age pop'],,,,,,,,,,,,,,,Santo,"['Santo', 'Johnny']",I'll Remember (In The Still Of The Night),27914
4717,[],,,,,,,,,,,,,,,The Crescents,"['The Crescents', 'Chiyo']",Pink Dominos,27920
4718,['brill building pop'],,,,,,,,,,,,,,,The Caravelles,['The Caravelles'],Have You Ever Been Lonely (Have You Ever Been Blue),27922
4719,[],,,,,,,,,,,,,,,Jimmy Gilmer,"['Jimmy Gilmer', 'The Fireballs']",Daisy Petal Pickin',27925
4720,,,,,,,,,,,,,,,,Patti LaBelle,"['Patti LaBelle', 'The Blue Belles']",You'll Never Walk Alone,27929
4721,[],,,,,,,,,,,,,,,The Baja Marimba Band,['The Baja Marimba Band'],Comin' In The Back Door,27941
4722,,,,,,,,,,,,,,,,The Crampton Sisters,['The Crampton Sisters'],I Didn't Know What Time It Was,27945
4723,['brill building pop'],,,,,,,,,,,,,,,Little Peggy March,['Little Peggy March'],(I'm Watching) Every Little Move You Make,27946
4724,[],,,,,,,,,,,,,,,Little Jr. Parker,['Little Jr. Parker'],Strange Things Happening,27950
4725,[],,,,,,,,,,,,,,,Ginny Arnell,['Ginny Arnell'],Dumb Head,27957
4726,['soul blues'],,,,,,,,,,,,,,,Little Johnny Taylor,['Little Johnny Taylor'],Since I Found A New Love,27964
4727,,,,,,,,,,,,,,,,The Singing Nun (Soeur Sourire),['The Singing Nun (Soeur Sourire)'],Dominique,27966
4728,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",,,,,,,,,,,,,,,Ray Charles,['Ray Charles'],That Lucky Old Sun,27969
4729,"['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",,,,,,,,,,,,,,,Fats Domino,['Fats Domino'],Who Cares,27974
4730,,,,,,,,,,,,,,,,Dion Di Muci,['Dion Di Muci'],Drip Drop,27979
4731,,,,,,,,,,,,,,,,The Chad Mitchell Trio,['The Chad Mitchell Trio'],The Marvelous Toy,27984
4732,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],Today's Teardrops,27985
4733,"['brill building pop', 'classic girl group', 'motown', 'northern soul']",,,,,,,,,,,,,,,The Exciters,['The Exciters'],Do-Wah-Diddy,27987
4734,['deep adult standards'],,,,,,,,,,,,,,,Johnny Crawford,['Johnny Crawford'],Judy Loves Me,27991
4735,,,,,,,,,,,,,,,,Jim and Monica,['Jim and Monica'],Slipin' And Slidin',27992
4736,['brill building pop'],,,,,,,,,,,,,,,Linda Scott,['Linda Scott'],Who's Been Sleeping In My Bed?,27994
4737,,,,,,,,,,,,,,,,Dick and DeeDee,['Dick and DeeDee'],Turn Around,27997
4738,"['brill building pop', 'classic girl group', 'doo-wop', 'rhythm and blues']",,,,,,,,,,,,,,,The Orlons,['The Orlons'],Bon-Doo-Wah,28000
4739,['brill building pop'],,,,,,,,,,,,,,,The Raindrops,['The Raindrops'],That Boy John,28002
4740,"['adult standards', 'brill building pop', 'classic australian country', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'yodeling']",,,,,,,,,,,,,,,Frank Ifield,['Frank Ifield'],Please,28003
4741,['deep motown'],,,,,,,,,,,,,,,Paul Petersen,['Paul Petersen'],The Cheer Leader,28013
4742,"['belgian pop', 'classic belgian pop']",,,,,,,,,,,,,,,Gene Thomas,['Gene Thomas'],Baby's Gone,28016
4743,"['acid jazz', 'afrobeat', 'afropop', 'electronica', 'funk', 'indie jazz', 'indie soul', 'nu jazz', 'soul']",,,,,,,,,,,,,,,The Dynamics,['The Dynamics'],Misery,28024
4744,"['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'vocal harmony group']",,,,,,,,,,,,,,,The Lettermen,['The Lettermen'],Where Or When,28028
4745,['brill building pop'],,,,,,,,,,,,,,,Little Peggy March,['Little Peggy March'],The Impossible Happened,28035
4746,,,,,,,,,,,,,,,,The David Rockingham Trio,['The David Rockingham Trio'],Dawn,28036
4747,"['adult standards', 'american folk revival', 'brill building pop', 'easy listening', 'folk', 'traditional folk', 'vocal harmony group']",,,,,,,,,,,,,,,The Brothers Four,['The Brothers Four'],Hootenanny Saturday Night,28038
4748,"['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",,,,,,,,,,,,,,,Paul Anka,['Paul Anka'],Did You Have A Happy Birthday?,28039
4749,,,,,,,,,,,,,,,,The Dixiebelles,['The Dixiebelles'],(Down At) Papa Joe's,28047
4750,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Bossa Nova Baby,28048
4751,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']",,,,,,,,,,,,,,,Bobby Vee,['Bobby Vee'],Yesterday And You (Armen's Theme),28049
4752,[],,,,,,,,,,,,,,,Steve Alaimo,['Steve Alaimo'],Gotta Lotta Love,28051
4753,"['adult standards', 'brill building pop', 'deep adult standards', 'easy listening', 'lounge', 'vocal jazz']",,,,,,,,,,,,,,,Steve Lawrence,['Steve Lawrence'],Walking Proud,28055
4754,"['e6fi', 'twee pop']",,,,,,,,,,,,,,,The Essex,"['The Essex', 'Anita Humes']",She's Got Everything,28056
4755,['southern soul'],,,,,,,,,,,,,,,Freddie Scott,['Freddie Scott'],I Got A Woman,28057
4756,['rhythm and blues'],,,,,,,,,,,,,,,Ruby,"['Ruby', 'The Romantics']",Young Wings Can Fly (Higher Than You Know),28058
4757,[],,,,,,,,,,,,,,,The Allisons,['The Allisons'],Surfer Street,28061
4758,,,,,,,,,,,,,,,,Rick Nelson,['Rick Nelson'],Fools Rush In,28063
4759,,,,,,,,,,,,,,,,Patti LaBelle,"['Patti LaBelle', 'The Blue Belles']",Down The Aisle (Wedding Song),28064
4760,,,,,,,,,,,,,,,,Wayne Newton,"['Wayne Newton', 'The Newton Brothers']",Shirl Girl,28067
4761,['northern soul'],,,,,,,,,,,,,,,Tommy Hunt,['Tommy Hunt'],I Am A Witness,28068
4762,['northern soul'],,,,,,,,,,,,,,,Lou Johnson,['Lou Johnson'],Reach Out For Me,28069
4763,[],,,,,,,,,,,,,,,Inez Foxx,['Inez Foxx'],Hi Diddle Diddle,28072
4764,,,,,,,,,,,,,,,,Debbie Dovale,['Debbie Dovale'],Hey Lover,28073
4765,,,,,,,,,,,,,,,,Elvis Presley,"['Elvis Presley', 'The Jordanaires']",Witchcraft,28080
4766,[],,,,,,,,,,,,,,,Jack Nitzsche,['Jack Nitzsche'],Rumble,28082
4767,,,,,,,,,,,,,,,,Ray Charles and his Orchestra,['Ray Charles and his Orchestra'],Busted,28086
4768,,,,,,,,,,,,,,,,Dion (Di Muci),['Dion (Di Muci)'],Donna The Prima Donna,28090
4769,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Timi Yuro,['Timi Yuro'],Gotta Travel On,28096
4770,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold', 'vocal jazz']",,,,,,,,,,,,,,,Johnny Mathis,['Johnny Mathis'],Your Teenage Dreams,28098
4771,"['appalachian folk', 'country rock', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']",,,,,,,,,,,,,,,Jimmie Rodgers,['Jimmie Rodgers'],"Two-Ten, Six-Eighteen (Doesn't Anybody Know My Name)",28099
4772,,,,,,,,,,,,,,,,Steve Allen and His Orchestra with The Copacabana Trio,['Steve Allen and His Orchestra with The Copacabana Trio'],Cuando Calienta El Sol (When The Sun Is Hot),28100
4773,[],,,,,,,,,,,,,,,The Charmettes,['The Charmettes'],Please Don't Kiss Me Again,28101
4774,[],,,,,,,,,,,,,,,Richard Chamberlain,['Richard Chamberlain'],Blue Guitar,28108
4775,"['brill building pop', 'doo-wop', 'rhythm and blues']",,,,,,,,,,,,,,,The Dovells,['The Dovells'],Stop Monkeyin' Aroun',28113
4776,,,,,,,,,,,,,,,,Little Stevie Wonder,['Little Stevie Wonder'],"Workout Stevie, Workout",28115
4777,[],,,,,,,,,,,,,,,Bill Black's Combo,"[""Bill Black's Combo""]",Monkey-Shine,28118
4778,,,,,,,,,,,,,,,,Morty Jay,"['Morty Jay', ""The Surferin' Cats""]",Saltwater Taffy,28124
4779,['brill building pop'],,,,,,,,,,,,,,,Little Peggy March,['Little Peggy March'],"Hello Heartache, Goodbye Love",28131
4780,[],,,,,,,,,,,,,,,Donald Jenkins,"['Donald Jenkins', 'The Delighters']",(Native Girl) Elephant Walk,28133
4781,"['adult standards', 'bolero']",,,,,,,,,,,,,,,Eydie Gorme,['Eydie Gorme'],Everybody Go Home,28137
4782,"['e6fi', 'twee pop']",,,,,,,,,,,,,,,The Essex,"['The Essex', 'Anita Humes']",A Walkin' Miracle,28145
4783,,,,,,,,,,,,,,,,Alice Wonder Land,['Alice Wonder Land'],"He's Mine (I Love Him, I Love Him, I Love Him)",28151
4784,"['adult standards', 'brill building pop']",,,,,,,,,,,,,,,Brenda Lee,['Brenda Lee'],Sweet Impossible You,28152
4785,[],,,,,,,,,,,,,,,Joe Perkins,['Joe Perkins'],Little Eeefin Annie,28153
4786,,113.466,False,0.4239999999999999,0.86,0.0,-8.654,1.0,0.108,0.5769999999999998,0.0,0.699,0.692,133.421,10.0,Dick Dale and The Del-Tones,['Dick Dale and The Del-Tones'],The Scavenger,28155
4787,,,,,,,,,,,,,,,,Inez Foxx with Charlie Foxx,['Inez Foxx with Charlie Foxx'],Mockingbird,28159
4788,"['adult standards', 'brill building pop', 'classic australian country', 'classic uk pop', 'merseybeat', 'rock-and-roll', 'yodeling']",,,,,,,,,,,,,,,Frank Ifield,['Frank Ifield'],I'm Confessin' (That I Love You),28163
